CID_1,CID_2,MCC,TC,combo,pair_label,Pearson,Spearman,Kendall,Pearson_class,Spearman_class,Kendall_class,DACS,random_number
CIDs46244453,CIDs00001805,-0.0002,0.16,CIDs46244453_CIDs00001805,0.0,-0.1808375227859844,-0.1608391608391608,-0.1818181818181818,-1.0,-1.0,-1.0,0.1600001249999511,0.26121301474435055
CIDs46244453,CIDs46836568,-0.0001,0.2263,CIDs46244453_CIDs46836568,0.0,0.1036295026475742,0.1070785070785071,0.0793650793650793,1.0,1.0,1.0,0.2263000220945636,0.331099484136264
CIDs46244453,CIDs49846579,-0.0003,0.227273,CIDs46244453_CIDs49846579,0.0,-0.0208360233900703,0.094600201695432,0.0706236112173448,-1.0,1.0,1.0,0.2272731979996761,0.8244535491796764
CIDs46244453,CIDs46930996,-0.0001,0.186916,CIDs46244453_CIDs46930996,0.0,0.49120738788156,0.7,0.6,1.0,1.0,1.0,0.186916026749982,0.6353172466176531
CIDs46244453,CIDs67970189,-0.0001,0.215686,CIDs46244453_CIDs67970189,0.0,-0.1164217219126144,0.0321852060982495,0.0303030303030303,-1.0,1.0,1.0,0.2156860231818464,0.8668608495569865
CIDs46244453,CIDs11327430,-0.0005,0.196911,CIDs46244453_CIDs11327430,0.0,-0.3822000629412693,-0.2168831168831168,-0.1238095238095238,-1.0,-1.0,-1.0,0.1969116348035331,0.5233729673165183
CIDs46244453,CIDs00003310,-0.0005,0.1726619999999999,CIDs46244453_CIDs00003310,0.0,-0.1973412391022027,-0.0584415584415584,-0.0285714285714285,-1.0,-1.0,-1.0,0.1726627239562726,0.13059867622213428
CIDs46244453,CIDs56973724,-0.0003,0.21875,CIDs46244453_CIDs56973724,0.0,-0.1287804892587588,-0.4,-0.3333333333333334,-1.0,-1.0,-1.0,0.218750205714189,0.647670814147651
CIDs46244453,CIDs00003385,-0.0018,0.126316,CIDs46244453_CIDs00003385,0.0,-0.3279700445181231,-0.3571428571428572,-0.3333333333333333,-1.0,-1.0,-1.0,0.1263288243276252,0.6576431878303337
CIDs46244453,CIDs09933475,-0.0005,0.252066,CIDs46244453_CIDs09933475,0.0,0.0578523030057633,0.3714285714285715,0.3333333333333333,1.0,1.0,1.0,0.2520664959013791,0.3919024540273691
CIDs46244453,CIDs05311497,-0.0005,0.2384820000000001,CIDs46244453_CIDs05311497,0.0,0.5041253202985416,0.2941176470588235,0.1764705882352941,1.0,1.0,1.0,0.2384825241479971,0.6516866461500764
CIDs46244453,CIDs24856436,-0.0004,0.309524,CIDs46244453_CIDs24856436,0.0,0.5677806391392342,0.5,0.4,1.0,1.0,1.0,0.3095242584612715,0.4990693348759696
CIDs46244453,CIDs44381568,-0.0001,0.4,CIDs46244453_CIDs44381568,0.0,0.1538522752965295,0.0611790878754171,0.0206896551724138,1.0,1.0,1.0,0.4000000124999998,0.379557739251133
CIDs46244453,CIDs00002719,-0.001,0.201005,CIDs46244453_CIDs00002719,0.0,-0.1220321888339707,0.0116883116883116,0.0380952380952381,-1.0,1.0,1.0,0.2010074874849193,0.2375880163858145
CIDs46244453,CIDs76321032,-0.0001,0.275591,CIDs46244453_CIDs76321032,0.0,-0.1594707313076731,0.103030303030303,0.0222222222222222,-1.0,1.0,1.0,0.275591018142827,0.03900199849337038
CIDs46244453,CIDs56946894,-0.0001,0.277778,CIDs46244453_CIDs56946894,0.0,0.2066793406173579,-0.041014799154334,-0.0359408033826638,1.0,-1.0,-1.0,0.277778017999985,0.03291590186047377
CIDs46244453,CIDs00064780,-0.0002,0.180556,CIDs46244453_CIDs00064780,0.0,-0.1552851927981969,-0.0478234302028025,-0.0369006202308373,-1.0,-1.0,-1.0,0.1805561107689241,0.945064172609609
CIDs46244453,CIDs00001690,-0.0001,0.177258,CIDs46244453_CIDs00001690,0.0,-0.09124154705199,-0.074025974025974,-0.0476190476190476,-1.0,-1.0,-1.0,0.1772580282074693,0.8513358525225571
CIDs46244453,CIDs10368812,-0.0001,0.212418,CIDs46244453_CIDs10368812,0.0,-0.2520963291115112,-0.1363636363636363,-0.0909090909090909,-1.0,-1.0,-1.0,0.2124180235384935,0.9903567404885989
CIDs46244453,CIDs10163178,-0.0002,0.270588,CIDs46244453_CIDs10163178,0.0,0.0946440391854389,0.1688311688311688,0.0909090909090909,1.0,1.0,1.0,0.2705880739130976,0.3416388865861223
CIDs46244453,CIDs00123631,-0.0012,0.290043,CIDs46244453_CIDs00123631,0.0,-0.2073265278573833,-0.1109530583214793,-0.072072072072072,-1.0,-1.0,-1.0,0.2900454823799192,0.5718239015990754
CIDs46244453,CIDs11375205,-0.0001,0.232283,CIDs46244453_CIDs11375205,0.0,-0.1169470379776036,-0.0877603215199123,-0.0596760443307757,-1.0,-1.0,-1.0,0.2322830215254657,0.2502034236499382
CIDs46244453,CIDs46224759,-0.0001,0.257261,CIDs46244453_CIDs46224759,0.0,-0.0925940856310963,-0.0246753246753246,-0.019047619047619,-1.0,-1.0,-1.0,0.2572610194355142,0.5383627770061024
CIDs46244453,CIDs00104741,-0.0011,0.178899,CIDs46244453_CIDs00104741,0.0,-0.2709419476577085,-0.2617647058823529,-0.1833333333333332,-1.0,-1.0,-1.0,0.1789023817644695,0.19073966461779146
CIDs46244453,CIDs00005376,-0.0014,0.15311,CIDs46244453_CIDs00005376,0.0,0.0165157123929072,-0.1428571428571428,-0.0769230769230769,1.0,-1.0,-1.0,0.1531164004932195,0.9737237944215545
CIDs46244453,CIDs74767926,-0.0001,0.285106,CIDs46244453_CIDs74767926,0.0,-0.2036869983771812,-0.2388481084133258,-0.1515151515151515,-1.0,-1.0,-1.0,0.2851060175373365,0.45726962712123453
CIDs46244453,CIDs51039095,-0.0002,0.284553,CIDs46244453_CIDs51039095,0.0,0.0132556895749679,0.0854873997244956,0.056910569105691,1.0,1.0,1.0,0.2845530702856674,0.6609537051774856
CIDs46244453,CIDs16720766,-0.0007,0.285714,CIDs46244453_CIDs16720766,0.0,0.423257438857501,0.6,0.4,1.0,1.0,1.0,0.2857148574995707,0.8559015569532402
CIDs46244453,CIDs23725625,-0.0006,0.188976,CIDs46244453_CIDs23725625,0.0,-0.2582034829385941,-0.3009080471767039,-0.199067599067599,-1.0,-1.0,-1.0,0.1889769524995045,0.44651347014572007
CIDs46244453,CIDs44199317,-0.0001,0.185039,CIDs46244453_CIDs44199317,0.0,-0.7556715182029159,-0.6959706959706959,-0.5156695156695158,-1.0,-1.0,-1.0,0.1850390270213286,0.8649873445408818
CIDs46244453,CIDs11625818,-0.0004,0.274074,CIDs46244453_CIDs11625818,0.0,0.1469431643364208,0.6000000000000001,0.3333333333333334,1.0,1.0,1.0,0.2740742918918153,0.40894563444507337
CIDs46244453,CIDs17755052,-0.0004,0.392593,CIDs46244453_CIDs17755052,0.0,0.1461613316579612,0.1344255214118228,0.0844748858447488,1.0,1.0,1.0,0.3925932037733206,0.9555447781344907
CIDs46244453,CIDs00447654,-0.0003,0.331878,CIDs46244453_CIDs00447654,0.0,0.1018047912319856,0.0424242424242424,0.1111111111111111,1.0,1.0,1.0,0.3318781355919669,0.9158565595497129
CIDs46244453,CIDs44449126,-0.0001,0.322314,CIDs46244453_CIDs44449126,0.0,-0.445217221668615,-0.1666666666666666,-0.087719298245614,-1.0,-1.0,-1.0,0.3223140155128225,0.5034070840866892
CIDs46244453,CIDs56649450,-0.0004,0.206667,CIDs46244453_CIDs56649450,0.0,0.0375672544116672,0.1129870129870129,0.1142857142857143,1.0,1.0,1.0,0.2066673870957873,0.4958657292468346
CIDs46244453,CIDs44137675,-0.0002,0.376623,CIDs46244453_CIDs44137675,0.0,-0.2056617082281456,-0.3449413489736069,-0.2298387096774194,-1.0,-1.0,-1.0,0.3766230531034976,0.3112595660741927
CIDs46244453,CIDs54751698,0.1739,0.207317,CIDs46244453_CIDs54751698,0.0,0.0819958910970905,0.1403743315508021,0.106060606060606,1.0,1.0,1.0,0.270594804992631,0.15067859314778442
CIDs46244453,CIDs16654980,-0.0004,0.422907,CIDs46244453_CIDs16654980,0.0,0.3308579766298211,0.4330886504799548,0.3160173160173161,1.0,1.0,1.0,0.422907189166843,0.9229534745978333
CIDs46244453,CIDs25033539,-0.0002,0.242647,CIDs46244453_CIDs25033539,0.0,0.5521074655689046,0.3571428571428572,0.3333333333333333,1.0,1.0,1.0,0.2426470824242484,0.13301210837510502
CIDs46244453,CIDs49867926,-0.0003,0.231047,CIDs46244453_CIDs49867926,0.0,-0.6083137013972785,-0.2,0.0,-1.0,-1.0,0.0,0.2310471947654851,0.27897289012511617
CIDs46244453,CIDs58423153,-0.0001,0.170909,CIDs46244453_CIDs58423153,0.0,0.0682221782061699,0.1361877116594097,0.0885341074020319,1.0,1.0,1.0,0.1709090292553322,0.19597499540563101
CIDs46244453,CIDs00176166,-0.0004,0.207273,CIDs46244453_CIDs00176166,0.0,-0.1180515028087539,0.0,0.2,-1.0,0.0,1.0,0.2072733859640451,0.8928624981902872
CIDs46244453,CIDs11519784,-0.0001,0.196491,CIDs46244453_CIDs11519784,0.0,0.2736062522164977,0.2242424242424242,0.2444444444444444,1.0,1.0,1.0,0.1964910254464564,0.9305956871994088
CIDs00001805,CIDs46836568,-0.0002,0.131673,CIDs00001805_CIDs46836568,0.0,0.6723439233954891,0.4285714285714286,0.2857142857142857,1.0,1.0,1.0,0.1316731518913404,0.4381510628251797
CIDs00001805,CIDs49846579,-0.001,0.159468,CIDs00001805_CIDs49846579,0.0,0.2445605862497888,0.4,0.3333333333333333,1.0,1.0,1.0,0.1594711353944656,0.8590956539319282
CIDs00001805,CIDs46930996,-0.0003,0.0955882,CIDs00001805_CIDs46930996,0.0,0.2113138595952312,0.119047619047619,0.1428571428571428,1.0,1.0,1.0,0.0955886707682453,0.6003534020627491
CIDs00001805,CIDs67970189,-0.0002,0.140704,CIDs00001805_CIDs67970189,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1407041421422979,0.9047034397581809
CIDs00001805,CIDs11327430,-0.0014,0.182292,CIDs00001805_CIDs11327430,0.0,-0.7333359346553726,-1.0,-1.0,-1.0,-1.0,-1.0,0.1822973759109,0.3461452233784956
CIDs00001805,CIDs00003310,-0.0015,0.185366,CIDs00001805_CIDs00003310,0.0,0.4480429077412879,0.5,0.3333333333333333,1.0,1.0,1.0,0.1853720689748053,0.6029218475781136
CIDs00001805,CIDs56973724,-0.0008,0.323699,CIDs00001805_CIDs56973724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3236999885712077,0.8718976316778196
CIDs00001805,CIDs00003385,0.0146,0.1293099999999999,CIDs00001805_CIDs00003385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301316106870271,0.5047137184527551
CIDs00001805,CIDs09933475,-0.0016,0.145833,CIDs00001805_CIDs09933475,0.0,-0.5551422520235209,-0.6428571428571429,-0.4285714285714286,-1.0,-1.0,-1.0,0.1458417768988022,0.6775005592172858
CIDs00001805,CIDs05311497,-0.0016,0.143731,CIDs00001805_CIDs05311497,0.0,-0.9093033864804272,-1.0,-1.0,-1.0,-1.0,-1.0,0.1437399052490295,0.9460128057581143
CIDs00001805,CIDs24856436,0.0423,0.188976,CIDs00001805_CIDs24856436,0.0,-0.8400009820701685,-0.8333333333333335,-0.7142857142857142,-1.0,-1.0,-1.0,0.1936523136345135,0.09137180861990524
CIDs00001805,CIDs44381568,-0.0002,0.17801,CIDs00001805_CIDs44381568,0.0,-0.0540896480283747,-0.1166666666666666,-0.1111111111111111,-1.0,-1.0,-1.0,0.1780101123532031,0.7158402520785939
CIDs00001805,CIDs00002719,-0.0031,0.122302,CIDs00001805_CIDs00002719,0.0,-0.2266535147227628,-0.0659340659340659,-0.0769230769230769,-1.0,-1.0,-1.0,0.1223412816836573,0.7132346540282766
CIDs00001805,CIDs76321032,-0.0002,0.12093,CIDs00001805_CIDs76321032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1209301653848203,0.46008230324573207
CIDs00001805,CIDs56946894,-0.0002,0.122066,CIDs00001805_CIDs56946894,0.0,0.2371448855932322,0.2857142857142857,0.2142857142857142,1.0,1.0,1.0,0.1220661638456783,0.01632307804759192
CIDs00001805,CIDs00064780,-0.0006,0.235577,CIDs00001805_CIDs00064780,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.235577764080144,0.1928227444801447
CIDs00001805,CIDs00001690,0.1922,0.200893,CIDs00001805_CIDs00001690,0.0,0.6730955755562715,0.5,0.3333333333333333,1.0,1.0,1.0,0.2780266847786377,0.16376182605857703
CIDs00001805,CIDs10368812,-0.0002,0.156627,CIDs00001805_CIDs10368812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1566271276918529,0.2778198853136834
CIDs00001805,CIDs10163178,-0.0006,0.15311,CIDs00001805_CIDs10163178,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.153111175620854,0.4816143568893394
CIDs00001805,CIDs00123631,-0.0035,0.168478,CIDs00001805_CIDs00123631,0.0,0.0962925881163514,0.0636363636363636,0.0181818181818181,1.0,1.0,1.0,0.1685143509734408,0.9544652136741459
CIDs00001805,CIDs11375205,-0.0003,0.155779,CIDs00001805_CIDs11375205,0.0,0.1448435095738659,0.2294117647058823,0.1666666666666666,1.0,1.0,1.0,0.1557792888705042,0.10529754598908336
CIDs00001805,CIDs46224759,-0.0003,0.105528,CIDs00001805_CIDs46224759,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1055284264262478,0.9033479386665576
CIDs00001805,CIDs00104741,-0.0033,0.137255,CIDs00001805_CIDs00104741,0.0,-0.2641227287990136,-0.1428571428571428,-0.0666666666666666,-1.0,-1.0,-1.0,0.137294664954615,0.43528312304002714
CIDs00001805,CIDs00005376,0.0328,0.128571,CIDs00001805_CIDs00005376,0.0,0.3061902961538311,0.4,0.3333333333333334,1.0,1.0,1.0,0.1326888919276967,0.7064503009554516
CIDs00001805,CIDs74767926,-0.0002,0.203297,CIDs00001805_CIDs74767926,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.203297098378211,0.2846219470850855
CIDs00001805,CIDs51039095,-0.0007,0.1365849999999999,CIDs00001805_CIDs51039095,0.0,0.2118595671764906,0.1642857142857142,0.1238095238095238,1.0,1.0,1.0,0.1365867937430262,0.7093200837433642
CIDs00001805,CIDs16720766,-0.002,0.274725,CIDs00001805_CIDs16720766,0.0,-0.1879518736277164,-0.4761904761904762,-0.2857142857142857,-1.0,-1.0,-1.0,0.2747322799108252,0.6111957360933304
CIDs00001805,CIDs23725625,-0.0017,0.152632,CIDs00001805_CIDs23725625,0.0,0.1071542679557957,-0.156043956043956,-0.0989010989010989,1.0,-1.0,-1.0,0.1526414669216723,0.6572601396111148
CIDs00001805,CIDs44199317,-0.0002,0.172043,CIDs00001805_CIDs44199317,0.0,0.7264257829924129,0.5,0.3333333333333333,1.0,1.0,1.0,0.172043116249968,0.20581814250806885
CIDs00001805,CIDs11625818,-0.0011,0.197248,CIDs00001805_CIDs11625818,0.0,0.4363531307427009,0.2142857142857144,0.1428571428571428,1.0,1.0,1.0,0.19725106718089,0.6255667699225643
CIDs00001805,CIDs17755052,-0.0012,0.158103,CIDs00001805_CIDs17755052,0.0,-0.3755868892363107,-0.5272727272727273,-0.3090909090909091,-1.0,-1.0,-1.0,0.1581075539276982,0.3718869589341042
CIDs00001805,CIDs00447654,-0.0009,0.132653,CIDs00001805_CIDs00447654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326560530431988,0.07924564265256606
CIDs00001805,CIDs44449126,-0.0002,0.144928,CIDs00001805_CIDs44449126,0.0,-0.7565803074604601,-1.0,-1.0,-1.0,-1.0,-1.0,0.1449281379994927,0.6683212860926357
CIDs00001805,CIDs56649450,-0.0011,0.0984252,CIDs00001805_CIDs56649450,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0984313466078769,0.5824490514824202
CIDs00001805,CIDs44137675,-0.0005,0.192893,CIDs00001805_CIDs44137675,0.0,0.4098398602313872,0.5,0.3333333333333333,1.0,1.0,1.0,0.1928936480265745,0.37876180774108903
CIDs00001805,CIDs54751698,-0.0009,0.156757,CIDs00001805_CIDs54751698,0.0,0.7404411276218144,1.0,1.0,1.0,1.0,1.0,0.1567595835953898,0.36618201944361817
CIDs00001805,CIDs16654980,-0.0012,0.1428569999999999,CIDs00001805_CIDs16654980,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1428620399161372,0.6721832204909367
CIDs00001805,CIDs25033539,-0.0006,0.307692,CIDs00001805_CIDs25033539,0.0,-0.2762098989621534,-0.5151515151515151,-0.3333333333333333,-1.0,-1.0,-1.0,0.3076925850000289,0.4553101464982674
CIDs00001805,CIDs49867926,-0.0008,0.136564,CIDs00001805_CIDs49867926,0.0,0.75208215998202,0.7500000000000002,0.6190476190476191,1.0,1.0,1.0,0.1365663432035873,0.2057747594709497
CIDs00001805,CIDs58423153,-0.0003,0.111628,CIDs00001805_CIDs58423153,0.0,0.0835160369632572,0.261904761904762,0.1428571428571428,1.0,1.0,1.0,0.1116284031239361,0.7961402254804069
CIDs00001805,CIDs00176166,-0.0011,0.106667,CIDs00001805_CIDs00176166,0.0,0.3948703687704854,0.4761904761904762,0.4285714285714285,1.0,1.0,1.0,0.1066726717064872,0.03034279592681499
CIDs00001805,CIDs11519784,-0.0003,0.162162,CIDs00001805_CIDs11519784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16216227750004,0.8273194284830405
CIDs46836568,CIDs49846579,0.158,0.290237,CIDs46836568_CIDs49846579,0.0,0.1446438810769138,0.174013772160323,0.1096108367997768,1.0,1.0,1.0,0.3304565268972607,0.09640098639856975
CIDs46836568,CIDs46930996,-0.0001,0.177419,CIDs46836568_CIDs46930996,0.0,-0.3089713726243605,-0.4857142857142858,-0.3333333333333333,-1.0,-1.0,-1.0,0.1774190281818723,0.33231961742206795
CIDs46836568,CIDs67970189,-0.0001,0.239865,CIDs46836568_CIDs67970189,0.0,-0.1804181542413061,-0.2,-0.1666666666666666,-1.0,-1.0,-1.0,0.2398650208450577,0.5599628226434915
CIDs46836568,CIDs11327430,-0.0005,0.19544,CIDs46836568_CIDs11327430,0.0,0.2220651972753834,0.2120300751879699,0.1473684210526316,1.0,1.0,1.0,0.195440639581434,0.37955553422585997
CIDs46836568,CIDs00003310,-0.0005,0.1784619999999999,CIDs46836568_CIDs00003310,0.0,0.1257685731866431,0.1699248120300751,0.1157894736842105,1.0,1.0,1.0,0.1784627004278484,0.12619024387912692
CIDs46836568,CIDs56973724,-0.0003,0.28125,CIDs46836568_CIDs56973724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2812501599999544,0.1738392216157042
CIDs46836568,CIDs00003385,0.0281,0.0883534,CIDs46836568_CIDs00003385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0927142561398191,0.1872623373952823
CIDs46836568,CIDs09933475,-0.0005,0.241379,CIDs46836568_CIDs09933475,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2413795178572531,0.5942889828578151
CIDs46836568,CIDs05311497,-0.0005,0.281796,CIDs46836568_CIDs05311497,0.0,-0.1122907722526704,-0.1647058823529412,-0.0833333333333333,-1.0,-1.0,-1.0,0.2817964435829522,0.37470631087232154
CIDs46836568,CIDs24856436,-0.0004,0.262857,CIDs46836568_CIDs24856436,0.0,-0.6798146244093094,-0.4285714285714286,-0.2,-1.0,-1.0,-1.0,0.2628573043478153,0.15480669137676073
CIDs46836568,CIDs44381568,-0.0001,0.237288,CIDs46836568_CIDs44381568,0.0,-0.5025276396911452,-0.5588235294117647,-0.4558823529411765,-1.0,-1.0,-1.0,0.2372880210714396,0.6465370630753687
CIDs46836568,CIDs00002719,0.0477,0.151751,CIDs46836568_CIDs00002719,0.0,0.1727008577341995,0.1102941176470588,0.088235294117647,1.0,1.0,1.0,0.159071229331391,0.8940712043549807
CIDs46836568,CIDs76321032,-0.0001,0.229032,CIDs46836568_CIDs76321032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2290320218310094,0.9064706305456106
CIDs46836568,CIDs56946894,-0.0001,0.230519,CIDs46836568_CIDs56946894,0.0,0.4188689563951782,0.3425770308123249,0.2369747899159664,1.0,1.0,1.0,0.230519021690185,0.8268412901263623
CIDs46836568,CIDs00064780,-0.0002,0.221538,CIDs46836568_CIDs00064780,0.0,-0.1867488615743784,-0.1883738552656833,-0.108787563138244,-1.0,-1.0,-1.0,0.2215380902779474,0.9111444284854834
CIDs46836568,CIDs00001690,-0.0001,0.21365,CIDs46836568_CIDs00001690,0.0,-0.0908846694866011,0.0706766917293233,0.0421052631578947,-1.0,1.0,1.0,0.2136500234027602,0.6669039176606333
CIDs46836568,CIDs10368812,-0.0001,0.2662719999999999,CIDs46836568_CIDs10368812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2662720187777904,0.5291782946341372
CIDs46836568,CIDs10163178,-0.0002,0.221154,CIDs46836568_CIDs10163178,0.0,0.1426480519346145,0.0666666666666666,0.1111111111111111,1.0,1.0,1.0,0.2211540904347012,0.31850137050270866
CIDs46836568,CIDs00123631,0.0427,0.232639,CIDs46836568_CIDs00123631,0.0,0.1920930557026127,0.1415701415701415,0.1142857142857143,1.0,1.0,1.0,0.2365252509162605,0.824124887456099
CIDs46836568,CIDs11375205,-0.0001,0.245791,CIDs46836568_CIDs11375205,0.0,0.1206642926893358,0.1588235294117647,0.1193277310924369,1.0,1.0,1.0,0.2457910203424852,0.6364191043615903
CIDs46836568,CIDs46224759,-0.0001,0.304348,CIDs46836568_CIDs46224759,0.0,-0.1625336053526314,-0.1,-0.1111111111111111,-1.0,-1.0,-1.0,0.3043480164285616,0.4982101535941552
CIDs46836568,CIDs00104741,-0.0011,0.171642,CIDs46836568_CIDs00104741,0.0,0.2945823929354446,0.1607142857142857,0.0857142857142857,1.0,1.0,1.0,0.1716455247421266,0.5299024007618364
CIDs46836568,CIDs00005376,0.0356,0.155039,CIDs46836568_CIDs00005376,0.0,0.1981822500640199,0.0979020979020979,0.0606060606060606,1.0,1.0,1.0,0.1590737298267693,0.8581402237653561
CIDs46836568,CIDs74767926,-0.0001,0.212838,CIDs46836568_CIDs74767926,0.0,-0.2130163120805537,-0.3666666666666667,-0.2777777777777778,-1.0,-1.0,-1.0,0.2128380234920443,0.9238159732181432
CIDs46836568,CIDs51039095,-0.0002,0.277397,CIDs46836568_CIDs51039095,0.0,0.2162953652511516,0.1352941176470588,0.0833333333333333,1.0,1.0,1.0,0.2773970720988237,0.10199191707941502
CIDs46836568,CIDs16720766,-0.0007,0.265306,CIDs46836568_CIDs16720766,0.0,0.0028680481612983,-0.0285714285714285,0.0666666666666666,1.0,-1.0,1.0,0.2653069234603575,0.060988728569651984
CIDs46836568,CIDs23725625,-0.0006,0.282143,CIDs46836568_CIDs23725625,0.0,0.2202439248931521,0.2596059113300492,0.147783251231527,1.0,1.0,1.0,0.2821436379736392,0.446239160794082
CIDs46836568,CIDs44199317,-0.0001,0.297101,CIDs46836568_CIDs44199317,0.0,-0.0481119067461147,0.038235294117647,0.05,-1.0,1.0,1.0,0.2971010168292932,0.05347557527253877
CIDs46836568,CIDs11625818,-0.0004,0.241486,CIDs46836568_CIDs11625818,0.0,-0.3222905011694675,-0.6,-0.4,-1.0,-1.0,-1.0,0.2414863312819175,0.3380746683168875
CIDs46836568,CIDs17755052,-0.0004,0.292537,CIDs46836568_CIDs17755052,0.0,-0.0645374230367019,-0.0651967757230915,-0.042042042042042,-1.0,-1.0,-1.0,0.2925372734695529,0.6791731774376146
CIDs46836568,CIDs00447654,-0.0003,0.218855,CIDs46836568_CIDs00447654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2188552056154936,0.2605645743063738
CIDs46836568,CIDs44449126,-0.0001,0.232026,CIDs46836568_CIDs44449126,0.0,0.2402717457582287,0.2858617131062952,0.2026143790849672,1.0,1.0,1.0,0.2320260215493081,0.30268831419244924
CIDs46836568,CIDs56649450,-0.0004,0.40604,CIDs46836568_CIDs56649450,0.0,-0.3213762758615644,-0.2,-0.1666666666666666,-1.0,-1.0,-1.0,0.4060401970248758,0.22140110577794303
CIDs46836568,CIDs44137675,-0.0002,0.284247,CIDs46836568_CIDs44137675,0.0,0.0512446511407464,0.0511278195488721,0.0210526315789473,1.0,1.0,1.0,0.284247070361332,0.22683989542561933
CIDs46836568,CIDs54751698,-0.0003,0.183946,CIDs46836568_CIDs54751698,0.0,-0.3274334629719788,-0.0666666666666666,-0.0555555555555555,-1.0,-1.0,-1.0,0.1839462446368503,0.7871435500063118
CIDs46836568,CIDs16654980,-0.0004,0.217949,CIDs46836568_CIDs16654980,0.0,-0.1130215686947183,-0.0666666666666666,-0.1666666666666666,-1.0,-1.0,-1.0,0.2179493670580394,0.8100048276558273
CIDs46836568,CIDs25033539,-0.0002,0.253968,CIDs46836568_CIDs25033539,0.0,-0.5368684766893489,-0.2571428571428572,-0.2,-1.0,-1.0,-1.0,0.2539680787500665,0.9463758701628355
CIDs46836568,CIDs49867926,-0.0003,0.263492,CIDs46836568_CIDs49867926,0.0,0.5063641006844237,0.2,0.2,1.0,1.0,1.0,0.2634921707831183,0.9600877846704406
CIDs46836568,CIDs58423153,-0.0001,0.1484849999999999,CIDs46836568_CIDs58423153,0.0,-0.1353237237276341,-0.1825396825396825,-0.1111111111111111,-1.0,-1.0,-1.0,0.1484850336734312,0.8205071643590461
CIDs46836568,CIDs00176166,-0.0004,0.262987,CIDs46836568_CIDs00176166,0.0,0.1735416683251377,0.0285714285714285,-0.0666666666666666,1.0,1.0,-1.0,0.26298730419737,0.7498183811849038
CIDs46836568,CIDs11519784,-0.0001,0.217125,CIDs46836568_CIDs11519784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2171250230282083,0.9866393294907443
CIDs49846579,CIDs46930996,-0.0006,0.221354,CIDs49846579_CIDs46930996,0.0,0.7323667111398802,0.4285714285714286,0.3333333333333333,1.0,1.0,1.0,0.2213548131755892,0.801563214725471
CIDs49846579,CIDs67970189,-0.0003,0.24375,CIDs49846579_CIDs67970189,0.0,-0.4812175397235056,-0.4761904761904762,-0.3571428571428571,-1.0,-1.0,-1.0,0.2437501846153147,0.3825067271690664
CIDs49846579,CIDs11327430,-0.003,0.181009,CIDs49846579_CIDs11327430,0.0,0.2544599159477195,0.2623376623376624,0.1714285714285714,1.0,1.0,1.0,0.1810338589352831,0.4296419813658646
CIDs49846579,CIDs00003310,-0.0032,0.228487,CIDs49846579_CIDs00003310,0.0,0.0477137140812615,0.0259740259740259,0.019047619047619,1.0,1.0,1.0,0.2285094071783479,0.8299298833627782
CIDs49846579,CIDs56973724,-0.0018,0.273885,CIDs49846579_CIDs56973724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2738909148274181,0.7249013575524575
CIDs49846579,CIDs00003385,0.0171,0.118519,CIDs49846579_CIDs00003385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1197462457073289,0.5622328780056309
CIDs49846579,CIDs09933475,0.0121,0.269481,CIDs49846579_CIDs09933475,0.0,-0.2741778448659423,-0.5,-0.3333333333333333,-1.0,-1.0,-1.0,0.2697525150225666,0.6997463814139265
CIDs49846579,CIDs05311497,0.0112,0.345679,CIDs49846579_CIDs05311497,0.0,-0.2723672676695604,-0.1323529411764706,-0.088235294117647,-1.0,-1.0,-1.0,0.3458603924143382,0.3701241872274451
CIDs49846579,CIDs24856436,-0.0024,0.313889,CIDs49846579_CIDs24856436,0.0,-0.115420670827835,-0.2,-0.0666666666666666,-1.0,-1.0,-1.0,0.3138981750838956,0.3559772266338216
